Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Year,Month,Month_Name,Quarter,Revenue_Per_Order,Profit_Margin,Shipping_Cost_Ratio,Discount_Value,Gross_Sales,Net_Sales_After_Shipping,Order_Size,Profit_Status,Discount_Level
ORD-10646,2023-02-27,Sophie Harris,Consumer,Argentina,South America,Office Supplies,Paper Clips Box 500pc,9,7.24,0,65.16,18.95,16.89,PayPal,2023,2,February,1,65.16,0.2592081031307551,0.29082259054634746,0.0,65.16,46.209999999999994,High,Profitable,No Discount
ORD-11378,2023-02-27,Michael Hassan,Corporate,India,Asia Pacific,Office Supplies,Ballpoint Pen Pack 12,12,5.63,5,64.18,31.26,2.52,Credit Card,2023,2,February,1,64.18,0.03926456840137114,0.48706762231224676,3.378,67.56,32.92,High,Profitable,Low
ORD-11900,2023-02-27,Oscar Jones,Consumer,Canada,North America,Clothing & Accessories,Silk Tie Collection,2,26.25,10,47.25,6.27,14.73,Credit Card,2023,2,February,1,47.25,0.31174603174603177,0.13269841269841268,5.25,52.5,40.980000000000004,Low,Profitable,Low
ORD-11523,2023-03-01,Giulia Ali,Consumer,South Korea,Asia Pacific,Technology,Noise Cancelling Earbuds,2,135.29,0,270.58,10.07,111.69,Cash on Delivery,2023,3,March,1,270.58,0.41277995417251834,0.037216350062828,0.0,270.58,260.51,Low,Profitable,No Discount
ORD-10233,2023-03-02,Fatima Rossi,Consumer,Australia,Asia Pacific,Furniture,Desk Organizer Set,1,24.66,0,24.66,11.27,-1.41,Credit Card,2023,3,March,1,24.66,-0.057177615571776155,0.4570154095701541,0.0,24.66,13.39,Low,Loss-Making,No Discount
ORD-10605,2023-03-02,Yuki Patel,Corporate,Japan,Asia Pacific,Technology,Mechanical Gaming Keyboard,4,165.1,5,627.38,15.44,248.72,Credit Card,2023,3,March,1,627.38,0.3964423475405655,0.024610284038381842,33.02,660.4,611.9399999999999,Medium,Profitable,Low
ORD-10907,2023-03-02,Mia Clark,Consumer,Italy,Europe,Office Supplies,Stapler Full-Size,2,11.57,25,17.36,8.09,-1.14,Cash on Delivery,2023,3,March,1,17.36,-0.06566820276497695,0.46601382488479265,5.785,23.14,9.27,Low,Loss-Making,High
ORD-11202,2023-03-02,Mary Smith,Home Office,United States,North America,Furniture,Mesh Back Task Chair,1,113.52,10,102.17,7.35,26.71,Credit Card,2023,3,March,1,102.17,0.2614270333757463,0.07193892532054419,11.352,113.52,94.82000000000001,Low,Profitable,Low
ORD-11294,2023-03-02,Ayumi Suzuki,Corporate,Australia,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,4,9.18,20,29.38,12.6,0.26,PayPal,2023,3,March,1,29.38,0.008849557522123894,0.42886317222600406,7.344,36.72,16.78,Medium,Profitable,Medium
ORD-11673,2023-03-02,Elizabeth Moreau,Home Office,Australia,Asia Pacific,Technology,Wireless Bluetooth Headphones,2,201.32,0,402.64,13.72,167.47,PayPal,2023,3,March,1,402.64,0.41592986290482814,0.034075104311543813,0.0,402.64,388.91999999999996,Low,Profitable,No Discount
ORD-11217,2023-03-04,Jamal Martinez,Consumer,Canada,North America,Technology,Mechanical Gaming Keyboard,9,90.24,10,730.94,18.86,265.39,Credit Card,2023,3,March,1,730.94,0.3630804169972911,0.02580239144115796,81.21600000000001,812.16,712.08,High,Profitable,Low
ORD-10246,2023-03-05,Barbara Ali,Corporate,Australia,Asia Pacific,Office Supplies,Stapler Full-Size,1,18.57,0,18.57,9.91,0.3,Credit Card,2023,3,March,1,18.57,0.01615508885298869,0.5336564351103931,0.0,18.57,8.66,Low,Profitable,No Discount
ORD-11135,2023-03-06,Lucas Anderson,Consumer,United Kingdom,Europe,Clothing & Accessories,Polarized Sunglasses,3,29.57,10,79.84,10.88,24.6,Bank Transfer,2023,3,March,1,79.84,0.30811623246492986,0.13627254509018036,8.871,88.71000000000001,68.96000000000001,Medium,Profitable,Low
ORD-10620,2023-03-07,Omar Garcia,Consumer,China,Asia Pacific,Office Supplies,Premium Notebook Set A5,1,11.17,20,8.94,10.07,-6.16,Credit Card,2023,3,March,1,8.94,-0.6890380313199106,1.1263982102908279,2.234,11.17,-1.1300000000000008,Low,Loss-Making,Medium
ORD-11279,2023-03-07,Clara Miller,Consumer,United States,North America,Office Supplies,Tape Dispenser Heavy Duty,8,20.92,0,167.36,18.97,73.08,Bank Transfer,2023,3,March,1,167.36,0.4366634799235181,0.1133484703632887,0.0,167.36,148.39000000000001,High,Profitable,No Discount
ORD-10124,2023-03-08,David Harris,Corporate,Italy,Europe,Office Supplies,Whiteboard Markers Set 8,5,11.95,10,53.77,14.79,12.09,Credit Card,2023,3,March,1,53.77,0.2248465687186163,0.2750604426259996,5.9750000000000005,59.75,38.980000000000004,Medium,Profitable,Low
ORD-10242,2023-03-08,James Chen,Home Office,Spain,Europe,Furniture,Folding Table Portable,3,59.88,20,143.71,9.34,26.59,Bank Transfer,2023,3,March,1,143.71,0.18502539837172083,0.06499199777329344,35.928000000000004,179.64000000000001,134.37,Medium,Profitable,Medium
ORD-10915,2023-03-08,Ahmed Harris,Consumer,Brazil,South America,Furniture,Floating Wall Shelves Set,6,99.69,0,598.14,18.01,221.25,Credit Card,2023,3,March,1,598.14,0.369896679707092,0.030110007690507243,0.0,598.14,580.13,High,Profitable,No Discount
ORD-11632,2023-03-08,Elizabeth Ahmed,Corporate,Brazil,South America,Furniture,Ergonomic Office Chair,1,354.67,5,336.94,12.41,111.73,Credit Card,2023,3,March,1,336.94,0.3316020656496706,0.036831483350151364,17.733500000000003,354.67,324.53,Low,Profitable,Low
ORD-11184,2023-03-09,Fatima Kumar,Consumer,UAE,Middle East & Africa,Office Supplies,Premium Notebook Set A5,4,22.67,0,90.68,14.32,35.55,Bank Transfer,2023,3,March,1,90.68,0.39203793559770617,0.15791795324217026,0.0,90.68,76.36000000000001,Medium,Profitable,No Discount
ORD-10874,2023-03-10,Mia Martin,Corporate,Canada,North America,Office Supplies,Binder Clips Assorted 48pc,4,5.48,5,20.82,12.0,-1.04,Cash on Delivery,2023,3,March,1,20.82,-0.04995196926032661,0.5763688760806917,1.096,21.92,8.82,Medium,Loss-Making,Low
ORD-11668,2023-03-10,Robert Robinson,Home Office,Italy,Europe,Technology,Mechanical Gaming Keyboard,8,107.75,10,775.8,14.93,286.77,Credit Card,2023,3,March,1,775.8,0.3696442382057231,0.019244650683165766,86.2,862.0,760.87,High,Profitable,Low
ORD-11260,2023-03-11,Liam Jones,Consumer,Italy,Europe,Office Supplies,Binder Clips Assorted 48pc,1,11.11,0,11.11,8.11,-2.0,Cash on Delivery,2023,3,March,1,11.11,-0.18001800180018002,0.72997299729973,0.0,11.11,3.0,Low,Loss-Making,No Discount
ORD-10953,2023-03-12,Emma Johnson,Corporate,Italy,Europe,Technology,Smart LED Desk Lamp,2,27.32,10,49.18,10.1,9.03,Credit Card,2023,3,March,1,49.18,0.18361122407482716,0.20536803578690524,5.464,54.64,39.08,Low,Profitable,Low
ORD-10521,2023-03-13,Mia Santos,Consumer,South Korea,Asia Pacific,Office Supplies,Premium Notebook Set A5,5,19.74,0,98.7,17.03,37.26,Credit Card,2023,3,March,1,98.7,0.3775075987841945,0.17254305977710233,0.0,98.69999999999999,81.67,Medium,Profitable,No Discount
ORD-11545,2023-03-13,Susan Kim,Consumer,South Africa,Middle East & Africa,Clothing & Accessories,Travel Backpack 30L,3,70.31,0,210.93,15.46,90.0,PayPal,2023,3,March,1,210.93,0.4266818375764472,0.07329445787702081,0.0,210.93,195.47,Medium,Profitable,No Discount
ORD-10070,2023-03-15,Amir Khan,Corporate,Nigeria,Middle East & Africa,Technology,Portable External SSD 1TB,5,149.77,10,673.97,14.48,247.62,PayPal,2023,3,March,1,673.97,0.3674050773773313,0.021484635814650502,74.885,748.85,659.49,Medium,Profitable,Low
ORD-11006,2023-03-15,Barbara Leroy,Home Office,Mexico,North America,Technology,Mechanical Gaming Keyboard,2,54.94,0,109.88,8.77,40.68,Credit Card,2023,3,March,1,109.88,0.3702220604295595,0.0798143429195486,0.0,109.88,101.11,Low,Profitable,No Discount
ORD-10744,2023-03-16,Thomas Patel,Consumer,Brazil,South America,Clothing & Accessories,Polarized Sunglasses,5,61.18,10,275.31,14.66,107.7,Credit Card,2023,3,March,1,275.31,0.39119537975373214,0.053249064690712285,30.59,305.9,260.65,Medium,Profitable,Low
ORD-10861,2023-03-16,Isabella Martin,Consumer,China,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,2,14.59,0,29.18,12.25,3.8,PayPal,2023,3,March,1,29.18,0.13022618231665523,0.41980808773132283,0.0,29.18,16.93,Low,Profitable,No Discount
ORD-10676,2023-03-17,Wei Chen,Consumer,Saudi Arabia,Middle East & Africa,Technology,Mechanical Gaming Keyboard,3,174.46,0,523.38,14.65,220.87,Credit Card,2023,3,March,1,523.38,0.42200695479384004,0.027991134548511598,0.0,523.38,508.73,Medium,Profitable,No Discount
ORD-11064,2023-03-18,Karen Jackson,Consumer,Japan,Asia Pacific,Clothing & Accessories,Polarized Sunglasses,1,28.85,15,24.52,10.81,-0.72,Cash on Delivery,2023,3,March,1,24.52,-0.02936378466557912,0.4408646003262643,4.3275,28.85,13.709999999999999,Low,Loss-Making,Medium
ORD-11786,2023-03-18,Felix Santos,Home Office,United Kingdom,Europe,Furniture,Corner L-Shaped Desk,3,323.91,15,825.97,9.35,233.58,PayPal,2023,3,March,1,825.97,0.28279477462861846,0.01132002372967541,145.7595,971.73,816.62,Medium,Profitable,Medium
ORD-10637,2023-03-19,Mia Weber,Consumer,United States,North America,Office Supplies,Highlighters Neon Pack 6,2,11.39,0,22.78,8.57,3.96,Bank Transfer,2023,3,March,1,22.78,0.17383669885864791,0.37620719929762947,0.0,22.78,14.21,Low,Profitable,No Discount
ORD-10863,2023-03-21,Jessica Anderson,Consumer,UAE,Middle East & Africa,Furniture,Floating Wall Shelves Set,5,64.1,5,304.47,17.49,94.68,Credit Card,2023,3,March,1,304.47,0.31096659769435414,0.05744408316090254,16.025000000000002,320.5,286.98,Medium,Profitable,Low
ORD-11917,2023-03-22,Fatima Li,Consumer,United States,North America,Office Supplies,Desk Calendar 2025,2,6.29,0,12.58,7.22,-0.3,Bank Transfer,2023,3,March,1,12.58,-0.023847376788553257,0.5739268680445151,0.0,12.58,5.36,Low,Loss-Making,No Discount
ORD-10020,2023-03-23,Pierre Yamamoto,Consumer,Saudi Arabia,Middle East & Africa,Furniture,Folding Table Portable,2,90.87,0,181.74,14.68,58.02,Credit Card,2023,3,March,1,181.74,0.3192472763288214,0.08077473313524815,0.0,181.74,167.06,Low,Profitable,No Discount
ORD-11090,2023-03-23,Hanna Jones,Corporate,China,Asia Pacific,Furniture,Corner L-Shaped Desk,12,334.56,5,3813.98,35.07,1370.08,PayPal,2023,3,March,1,3813.98,0.35922579562556695,0.009195119009538592,200.73600000000002,4014.7200000000003,3778.91,High,Profitable,Low
ORD-11712,2023-03-23,Felix Park,Consumer,Colombia,South America,Furniture,Floating Wall Shelves Set,4,68.83,0,275.32,19.78,90.35,Bank Transfer,2023,3,March,1,275.32,0.3281635914572134,0.07184367281708558,0.0,275.32,255.54,Medium,Profitable,No Discount
ORD-10887,2023-03-24,Mia Ferrari,Consumer,India,Asia Pacific,Clothing & Accessories,Sports Water Bottle 750ml,2,10.37,0,20.74,12.31,-1.94,PayPal,2023,3,March,1,20.74,-0.0935390549662488,0.5935390549662488,0.0,20.74,8.429999999999998,Low,Loss-Making,No Discount
ORD-11156,2023-03-25,Omar Leroy,Corporate,Canada,North America,Clothing & Accessories,Cotton Formal Shirt,2,52.89,0,105.78,6.27,46.62,Cash on Delivery,2023,3,March,1,105.78,0.4407260351673284,0.059273964832671576,0.0,105.78,99.51,Low,Profitable,No Discount
ORD-11633,2023-03-25,Carlos Smith,Home Office,United States,North America,Furniture,Desk Organizer Set,11,30.48,0,335.28,29.96,104.15,Credit Card,2023,3,March,1,335.28,0.31063588642328804,0.08935814841326653,0.0,335.28000000000003,305.32,High,Profitable,No Discount
ORD-10103,2023-03-26,Barbara Russo,Corporate,Spain,Europe,Clothing & Accessories,Silk Tie Collection,3,24.22,5,69.03,8.87,23.83,Credit Card,2023,3,March,1,69.03,0.34521222656815875,0.12849485730841662,3.633,72.66,60.160000000000004,Medium,Profitable,Low
ORD-10132,2023-03-26,Fatima Singh,Corporate,Argentina,South America,Technology,Wireless Bluetooth Headphones,5,239.45,5,1137.39,14.61,464.29,PayPal,2023,3,March,1,1137.39,0.4082065078820809,0.01284519821697043,59.862500000000004,1197.25,1122.7800000000002,Medium,Profitable,Low
ORD-11007,2023-03-26,Olga Russo,Consumer,Australia,Asia Pacific,Furniture,Filing Cabinet 3-Drawer,4,210.65,0,842.6,11.11,325.93,Credit Card,2023,3,March,1,842.6,0.3868146214099217,0.013185378590078328,0.0,842.6,831.49,Medium,Profitable,No Discount
ORD-10395,2023-03-27,Emma Pereira,Consumer,Canada,North America,Clothing & Accessories,Wool Blend Scarf,9,32.74,10,265.19,19.15,98.71,PayPal,2023,3,March,1,265.19,0.37222368867604355,0.07221237603227874,29.466000000000005,294.66,246.04,High,Profitable,Low
ORD-11318,2023-03-27,Thomas Chen,Consumer,Spain,Europe,Clothing & Accessories,Business Casual Blazer,3,135.29,10,365.28,9.08,153.26,Credit Card,2023,3,March,1,365.28,0.4195685501533071,0.024857643451598774,40.587,405.87,356.2,Medium,Profitable,Low
ORD-10252,2023-03-29,Carlos Anderson,Home Office,Saudi Arabia,Middle East & Africa,Clothing & Accessories,Polarized Sunglasses,6,30.52,0,183.12,21.14,70.42,Credit Card,2023,3,March,1,183.12,0.3845565749235474,0.1154434250764526,0.0,183.12,161.98000000000002,High,Profitable,No Discount
ORD-10450,2023-03-29,Ayumi Johnson,Consumer,Mexico,North America,Technology,Noise Cancelling Earbuds,4,113.34,15,385.36,8.19,127.82,PayPal,2023,3,March,1,385.36,0.3316898484533942,0.021252854473738838,68.004,453.36,377.17,Medium,Profitable,Medium
ORD-11088,2023-03-29,Hans Santos,Consumer,Canada,North America,Office Supplies,Premium Notebook Set A5,5,11.27,5,53.53,12.0,16.17,Bank Transfer,2023,3,March,1,53.53,0.3020736035867738,0.22417336073229965,2.8175,56.349999999999994,41.53,Medium,Profitable,Low
ORD-11452,2023-03-29,Thomas Oliveira,Corporate,United States,North America,Office Supplies,Paper Clips Box 500pc,1,5.67,15,4.82,5.95,-3.68,Credit Card,2023,3,March,1,4.82,-0.7634854771784232,1.2344398340248963,0.8504999999999999,5.67,-1.13,Low,Loss-Making,Medium
ORD-11478,2023-03-29,Oscar Taylor,Home Office,China,Asia Pacific,Technology,Portable External SSD 1TB,1,116.12,10,104.51,10.18,30.46,Credit Card,2023,3,March,1,104.51,0.2914553631231461,0.09740694670366472,11.612000000000002,116.12,94.33000000000001,Low,Profitable,Low
ORD-11231,2023-03-30,Emma Brown,Consumer,Spain,Europe,Technology,Portable External SSD 1TB,1,85.63,5,81.35,8.86,25.39,Bank Transfer,2023,3,March,1,81.35,0.3121081745543946,0.10891210817455439,4.2815,85.63,72.49,Low,Profitable,Low
ORD-11479,2023-03-31,Susan White,Corporate,Japan,Asia Pacific,Furniture,Filing Cabinet 3-Drawer,1,199.74,20,159.79,9.67,30.28,Cash on Delivery,2023,3,March,1,159.79,0.18949871706614935,0.06051692846861506,39.94800000000001,199.74,150.12,Low,Profitable,Medium
ORD-10821,2023-04-01,Nadia Weber,Consumer,Italy,Europe,Technology,Smart LED Desk Lamp,2,34.22,0,68.44,9.22,21.58,PayPal,2023,4,April,2,68.44,0.31531268264172996,0.13471654003506722,0.0,68.44,59.22,Low,Profitable,No Discount
ORD-11766,2023-04-01,James Anderson,Corporate,United States,North America,Clothing & Accessories,Cotton Formal Shirt,3,37.69,30,79.15,7.34,15.28,PayPal,2023,4,April,2,79.15,0.1930511686670878,0.09273531269740998,33.921,113.07,71.81,Medium,Profitable,High
ORD-11000,2023-04-02,Olga Zhang,Corporate,South Africa,Middle East & Africa,Clothing & Accessories,Cotton Formal Shirt,1,42.86,5,40.72,12.14,7.15,Bank Transfer,2023,4,April,2,40.72,0.17558939096267193,0.2981335952848723,2.1430000000000002,42.86,28.58,Low,Profitable,Low
ORD-11002,2023-04-02,Nadia Santos,Consumer,Argentina,South America,Technology,Tablet Stand Holder,4,24.85,15,84.49,15.38,14.44,PayPal,2023,4,April,2,84.49,0.17090779973961415,0.1820333767309741,14.91,99.4,69.11,Medium,Profitable,Medium
ORD-11631,2023-04-02,Lucas Kim,Consumer,Saudi Arabia,Middle East & Africa,Furniture,Standing Desk Converter,6,241.26,0,1447.56,14.56,564.46,Credit Card,2023,4,April,2,1447.56,0.3899389317195833,0.010058305009809611,0.0,1447.56,1433.0,High,Profitable,No Discount
ORD-11784,2023-04-02,Hans Laurent,Consumer,South Africa,Middle East & Africa,Furniture,Floating Wall Shelves Set,1,67.62,0,67.62,11.63,15.42,Cash on Delivery,2023,4,April,2,67.62,0.22803904170363795,0.17199053534457262,0.0,67.62,55.99,Low,Profitable,No Discount
ORD-10578,2023-04-03,William Nilsson,Corporate,Spain,Europe,Furniture,Ergonomic Office Chair,1,268.98,0,268.98,8.56,99.03,Credit Card,2023,4,April,2,268.98,0.3681686370733883,0.03182392742954866,0.0,268.98,260.42,Low,Profitable,No Discount
ORD-10306,2023-04-04,James Sharma,Corporate,Mexico,North America,Office Supplies,Ballpoint Pen Pack 12,3,9.65,5,27.5,10.62,3.85,PayPal,2023,4,April,2,27.5,0.14,0.3861818181818181,1.4475000000000002,28.950000000000003,16.880000000000003,Medium,Profitable,Low
ORD-10532,2023-04-04,Ava Ferrari,Home Office,Colombia,South America,Technology,Noise Cancelling Earbuds,2,139.15,5,264.38,12.48,98.83,Cash on Delivery,2023,4,April,2,264.38,0.3738179892578864,0.0472047809970497,13.915000000000001,278.3,251.9,Low,Profitable,Low
ORD-10903,2023-04-04,Priya Zhang,Corporate,Mexico,North America,Office Supplies,Desk Calendar 2025,2,15.49,10,27.88,6.07,7.87,PayPal,2023,4,April,2,27.88,0.28228120516499283,0.2177187948350072,3.0980000000000003,30.98,21.81,Low,Profitable,Low
ORD-11253,2023-04-04,Richard Harris,Corporate,France,Europe,Technology,Tablet Stand Holder,6,25.63,15,130.71,17.72,28.41,Credit Card,2023,4,April,2,130.71,0.21735138857011704,0.13556728635911558,23.067,153.78,112.99000000000001,High,Profitable,Medium
ORD-11610,2023-04-04,Richard Ali,Consumer,Mexico,North America,Office Supplies,Stapler Full-Size,1,13.0,5,12.35,5.81,0.69,Bank Transfer,2023,4,April,2,12.35,0.05587044534412955,0.47044534412955463,0.65,13.0,6.54,Low,Profitable,Low
ORD-10071,2023-04-05,Richard Müller,Consumer,United States,North America,Furniture,Ergonomic Office Chair,2,252.68,0,505.36,8.12,194.02,PayPal,2023,4,April,2,505.36,0.38392433116985913,0.01606775368054456,0.0,505.36,497.24,Low,Profitable,No Discount
ORD-10207,2023-04-05,Diego Johansson,Consumer,Japan,Asia Pacific,Technology,Wireless Ergonomic Mouse,8,20.81,0,166.48,20.3,54.62,Cash on Delivery,2023,4,April,2,166.48,0.3280874579529073,0.12193656895723211,0.0,166.48,146.17999999999998,High,Profitable,No Discount
ORD-11995,2023-04-05,Jamal Ferrari,Consumer,India,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,2,12.65,15,21.5,12.32,-2.21,PayPal,2023,4,April,2,21.5,-0.1027906976744186,0.5730232558139535,3.795,25.3,9.18,Low,Loss-Making,Medium
ORD-10176,2023-04-06,Li Pereira,Corporate,India,Asia Pacific,Clothing & Accessories,Canvas Messenger Bag,3,83.46,0,250.38,16.07,109.12,Credit Card,2023,4,April,2,250.38,0.43581755731288446,0.06418244268711559,0.0,250.38,234.31,Medium,Profitable,No Discount
ORD-11066,2023-04-07,Olga Leroy,Home Office,Germany,Europe,Technology,Laptop Stand Adjustable,3,57.89,5,164.99,9.48,59.99,PayPal,2023,4,April,2,164.99,0.3635977938056852,0.05745802775925814,8.6835,173.67000000000002,155.51000000000002,Medium,Profitable,Low
ORD-11988,2023-04-07,Michael Yamamoto,Corporate,Colombia,South America,Technology,Mechanical Gaming Keyboard,1,133.59,0,133.59,12.48,47.64,Credit Card,2023,4,April,2,133.59,0.35661351897597127,0.0934201661801033,0.0,133.59,121.11,Low,Profitable,No Discount
ORD-10274,2023-04-09,Michael Ferrari,Home Office,Japan,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,1,9.89,5,9.4,10.9,-5.95,Credit Card,2023,4,April,2,9.4,-0.6329787234042553,1.1595744680851063,0.49450000000000005,9.89,-1.5,Low,Loss-Making,Low
ORD-10840,2023-04-09,Priya Park,Consumer,Canada,North America,Office Supplies,Tape Dispenser Heavy Duty,6,17.86,5,101.8,11.87,41.71,Credit Card,2023,4,April,2,101.8,0.40972495088408645,0.11660117878192534,5.3580000000000005,107.16,89.92999999999999,High,Profitable,Low
ORD-11333,2023-04-09,Olga Hassan,Corporate,South Korea,Asia Pacific,Furniture,Desk Organizer Set,4,58.82,10,211.75,13.12,57.46,PayPal,2023,4,April,2,211.75,0.271357733175915,0.06195985832349468,23.528000000000002,235.28,198.63,Medium,Profitable,Low
ORD-11079,2023-04-10,Maria Schmidt,Consumer,South Korea,Asia Pacific,Technology,Laptop Stand Adjustable,3,63.4,20,152.16,12.26,35.29,Credit Card,2023,4,April,2,152.16,0.23192691903259727,0.08057308096740273,38.04,190.2,139.9,Medium,Profitable,Medium
ORD-11868,2023-04-10,Maria Martinez,Consumer,Mexico,North America,Technology,Mechanical Gaming Keyboard,1,133.59,10,120.23,6.48,40.28,PayPal,2023,4,April,2,120.23,0.3350245363054146,0.05389669799550861,13.359000000000002,133.59,113.75,Low,Profitable,Low
ORD-11664,2023-04-13,Hans Fischer,Corporate,Canada,North America,Furniture,Mesh Back Task Chair,2,244.78,10,440.6,9.82,137.04,PayPal,2023,4,April,2,440.6,0.3110304130730821,0.022287789378120745,48.956,489.56,430.78000000000003,Low,Profitable,Low
ORD-11912,2023-04-13,Lucas Chen,Consumer,Australia,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,4,13.89,0,55.56,18.26,12.3,Credit Card,2023,4,April,2,55.56,0.22138228941684665,0.32865370770338376,0.0,55.56,37.3,Medium,Profitable,No Discount
